word1	word2	label	label_idx
decomposable	indecomposable	Antonym	0
queenright	queenless	Antonym	0
statue	picture	Antonym	0
fuzzification	defuzzification	Antonym	0
master	slave	Antonym	0
extinguishable	inextinguishable	Antonym	0
excellent	terrible	Antonym	0
disrespectful	respectful	Antonym	0
color	clear	Antonym	0
oxygen	dioxide	Antonym	0
disingenuous	ingenuous	Antonym	0
unverifiableness	verifiability	Antonym	0
much	very little	Antonym	0
adopt	give away	Antonym	0
quantitative research	qualitative research	Antonym	0
march	february	Antonym	0
men	female group	Antonym	0
free	bondage	Antonym	0
landward	lakeward	Antonym	0
transient	recurrent	Antonym	0
experiencedly	inexperiencedly	Antonym	0
aunt	uncle	Antonym	0
mountain	volcano	Antonym	0
underdog	favourite	Antonym	0
permie	temp	Antonym	0
fatigable	infatigable	Antonym	0
nonpoisonous	poisonous	Antonym	0
homoscedasticity	heteroscedasticity	Antonym	0
safety	dangerous	Antonym	0
originate	terminate	Antonym	0
doogheno	dab	Antonym	0
die	live	Antonym	0
bed	sleep	Antonym	0
air	water	Antonym	0
promag	fanmag	Antonym	0
alcoholic	teetotaler	Antonym	0
short lived	lasting	Antonym	0
lack	surplus	Antonym	0
subtraction	addition	Antonym	0
apogee	nadir	Antonym	0
press	lift	Antonym	0
camp	luxury	Antonym	0
course	fine	Antonym	0
fair	unlawful	Antonym	0
so much better	so much worse	Antonym	0
erectile dysfunction	priapism	Antonym	0
foresound	aftersound	Antonym	0
princess	son king	Antonym	0
patriotic	unpatriotic	Antonym	0
classful	classless	Antonym	0
discrete	integrated	Antonym	0
unauthorized term	authorized term	Antonym	0
discriminate	favor	Antonym	0
woman	male person	Antonym	0
peelable	nonpeelable	Antonym	0
talkative	dour	Antonym	0
leave	come back	Antonym	0
infinitive	plain infinitive	Antonym	0
man	female people	Antonym	0
heteromorphemic	tautomorphemic	Antonym	0
exalt	abase	Antonym	0
move	standing	Antonym	0
different	coherent	Antonym	0
tailride	noseride	Antonym	0
bathos	depth	Antonym	0
existential	noumenal	Antonym	0
toward	fromward	Antonym	0
free	expensive	Antonym	0
manageable	unmanageable	Antonym	0
chick	rooster	Antonym	0
boxing	unboxing	Antonym	0
hawkish	dovish	Antonym	0
avoidable	inavoidable	Antonym	0
annihilation	generation	Antonym	0
sympathy	antipathy	Antonym	0
comparison	son	Antonym	0
singular	invertible	Antonym	0
freedom	constraint	Antonym	0
inexhaustible	exhaustible	Antonym	0
hit mark	miss mark	Antonym	0
malefactor	benefactor	Antonym	0
foreigner	patriot	Antonym	0
assert	deny	Antonym	0
hard science	soft science	Antonym	0
untrust	trust	Antonym	0
steam	liquid water	Antonym	0
mortify	dignify	Antonym	0
thixotropic	rheopectic	Antonym	0
affluence	indigence	Antonym	0
hope	hopelessness	Antonym	0
flow	stagnate	Antonym	0
blind	sighted	Antonym	0
organic semiconductor	inorganic semiconductor	Antonym	0
ineligibly	eligibly	Antonym	0
music	noise	Antonym	0
limited	endless	Antonym	0
neighbour	remote	Antonym	0
undestroyable	destroyable	Antonym	0
day	four	Antonym	0
judge	jury	Antonym	0
argumentum ad crumenam	argumentum ad lazarum	Antonym	0
xenophilia	xenophobia	Antonym	0
prime formula	composite formula	Antonym	0
allopolyploidy	autopolyploidy	Antonym	0
underprepared	overprepared	Antonym	0
solitude	intimacy	Antonym	0
undercount	overcount	Antonym	0
countability	uncountability	Antonym	0
weight	lightness	Antonym	0
cake	ice cream	Antonym	0
venturesomely	timidly	Antonym	0
highbie	lowbie	Antonym	0
teardown	buildup	Antonym	0
glad	sorrowful	Antonym	0
offstage	onstage	Antonym	0
contemptuous	respectful	Antonym	0
cluelessness	cluefulness	Antonym	0
interhabitat	intrahabitat	Antonym	0
animal	mineral vegetable	Antonym	0
pony	horse	Antonym	0
armenophobe	armenophile	Antonym	0
foreshock	aftershock	Antonym	0
planned	unplanned	Antonym	0
nonpoisonous	toxic	Antonym	0
suprarational	subrational	Antonym	0
inaccurateness	accurateness	Antonym	0
eye candy	eyesore	Antonym	0
placate	enrage	Antonym	0
airtight	transpirable	Antonym	0
hyposkeletal	episkeletal	Antonym	0
microstructure	macrostructure	Antonym	0
cold	warm	Antonym	0
lot	few	Antonym	0
melt	solidify	Antonym	0
raise	push down	Antonym	0
talk	silent mouthed	Antonym	0
beggar	donor	Antonym	0
retrospect	prospect	Antonym	0
girly	butch	Antonym	0
chocolate	vanilla	Antonym	0
antispin	antilock	Antonym	0
fight	peace	Antonym	0
ambiguation	disambiguation	Antonym	0
beleaguered	unbeleaguered	Antonym	0
suburban	nonsuburban	Antonym	0
misandry	misogyny	Antonym	0
sun letter	moon letter	Antonym	0
seatbelted	unseatbelted	Antonym	0
deployment	ployment	Antonym	0
say	listen	Antonym	0
reply	silent	Antonym	0
non official cover	official cover	Antonym	0
verbal	unsaid	Antonym	0
postdiction	prediction	Antonym	0
agony	bliss	Antonym	0
incomprehensible	comprehensible	Antonym	0
compersion	jealousy	Antonym	0
standard transmission	automatic gearbox	Antonym	0
on keel	off keel	Antonym	0
everlasting	finite	Antonym	0
and	but	Antonym	0
infallibility	fallibility	Antonym	0
bra	ket	Antonym	0
unselfishly	selfishly	Antonym	0
cisgender	transgender	Antonym	0
concordant	nonconcordant	Antonym	0
alterable	inalterable	Antonym	0
catalyst	dampener	Antonym	0
tough	tender	Antonym	0
failure	succeed	Antonym	0
cold blooded	warm blooded	Antonym	0
uninitialled	initialled	Antonym	0
break	glue	Antonym	0
normogenesis	anormogenesis	Antonym	0
plebeian	noble	Antonym	0
adret	ubac	Antonym	0
unit	multiple	Antonym	0
global	domestic	Antonym	0
macrosociology	microsociology	Antonym	0
imperatrix	imperator	Antonym	0
transinteraction	cisinteraction	Antonym	0
just minute	go on	Antonym	0
annihilation	creation	Antonym	0
make	undo	Antonym	0
advance	late	Antonym	0
one way street	two way street	Antonym	0
slippery	sticky	Antonym	0
behind	front	Antonym	0
extraforaneous	subtegulaneous	Antonym	0
settle	disturb	Antonym	0
self shifting transmission	stickshift	Antonym	0
paint	pencil	Antonym	0
hardly	softly	Antonym	0
untrue	true	Antonym	0
mediocre	distinguished	Antonym	0
underexplain	overexplain	Antonym	0
challenging	unchallenging	Antonym	0
lewis acid	lewis base	Antonym	0
decide	choose	Antonym	0
homosynaptic	heterosynaptic	Antonym	0
cheerful	miserable	Antonym	0
ptochocracy	plutocracy	Antonym	0
right handed	lefthanded	Antonym	0
considerate	inconsiderate	Antonym	0
dreamer	realist	Antonym	0
start	stop	Antonym	0
goofy	regular	Antonym	0
devil	god	Antonym	0
oxidant	antioxidant	Antonym	0
zip up	zip down	Antonym	0
reduce	make larger	Antonym	0
endoenergetic	exoenergetic	Antonym	0
necessity	impossibility	Antonym	0
uncluttered	cluttered	Antonym	0
break	working	Antonym	0
limb	body	Antonym	0
cleanable	uncleanable	Antonym	0
non descriptive	descriptive	Antonym	0
worstness	bestness	Antonym	0
extend	shrink	Antonym	0
similar	different	Antonym	0
charge	pay	Antonym	0
nephew	uncle	Antonym	0
scholarliness	unscholarliness	Antonym	0
shade	brightness	Antonym	0
vulnerable	invulnerable	Antonym	0
debuff	buff	Antonym	0
reply	ignoring	Antonym	0
print	hand written	Antonym	0
convert	deconvert	Antonym	0
stable	mobile	Antonym	0
group	individuals	Antonym	0
jocular	heartfelt	Antonym	0
closed syllable	open syllable	Antonym	0
notoriety	fame	Antonym	0
cake	nice	Antonym	0
contract	increase	Antonym	0
pro choice	pro life	Antonym	0
unscored	scored	Antonym	0
iconoclastic	iconodulic	Antonym	0
remorseful	remorseless	Antonym	0
epicure	tasteless person	Antonym	0
men	lady	Antonym	0
diggable	undiggable	Antonym	0
radioloud	radioquiet	Antonym	0
atto	exa	Antonym	0
irrealis mood	realis mood	Antonym	0
introduce	say goodbye	Antonym	0
went	stay	Antonym	0
silk	burlap	Antonym	0
talk	being silent	Antonym	0
traditional chinese	simplified chinese	Antonym	0
unblock	block	Antonym	0
slow	fast	Antonym	0
in right	in wrong	Antonym	0
move down	move up	Antonym	0
employ	off	Antonym	0
concrete noun	abstract noun	Antonym	0
protostele	siphonostele	Antonym	0
dependently	independently	Antonym	0
actifan	passifan	Antonym	0
filling	cavity	Antonym	0
historical	future	Antonym	0
polynymous	mononymous	Antonym	0
respectable	disrespectable	Antonym	0
unessential	essential	Antonym	0
stage left	stage right	Antonym	0
pass by reference	pass by value	Antonym	0
muslimphobe	muslimophile	Antonym	0
fell	got	Antonym	0
arise	go down	Antonym	0
basalolateral	luminal	Antonym	0
transatlantic	cisatlantic	Antonym	0
petty bourgeoisie	haute bourgeoisie	Antonym	0
levator	depressor	Antonym	0
sexualization	desexualization	Antonym	0
apply	give up	Antonym	0
orthotonesis	enclisis	Antonym	0
refragable	irrefragable	Antonym	0
consequent phrase	antecedent phrase	Antonym	0
lady	gent	Antonym	0
inevitably	unexpectedly	Antonym	0
severe	lenient	Antonym	0
virility	femininity	Antonym	0
lateral aberration	longitudinal aberration	Antonym	0
phonemic split	phonemic merger	Antonym	0
centre	rim	Antonym	0
deliberate	unwitting	Antonym	0
fly	remain	Antonym	0
eager load	lazy load	Antonym	0
born	death	Antonym	0
prove	demonstrate	Antonym	0
disagreement	agree	Antonym	0
domestic policy	foreign policy	Antonym	0
she cat	tom	Antonym	0
quality	rubbish	Antonym	0
food	drink	Antonym	0
exclude	include	Antonym	0
simple	subtle	Antonym	0
conscious	asleep	Antonym	0
white knight	black knight	Antonym	0
in universe	extradiegetic	Antonym	0
living	nonliving	Antonym	0
misogyny	misandry	Antonym	0
backslash	slash	Antonym	0
takeaway	eat in	Antonym	0
legal person	natural person	Antonym	0
fascism	anti fascism	Antonym	0
guiltiness	innocence	Antonym	0
xenocentrism	ethnocentrism	Antonym	0
reverence	contempt	Antonym	0
adventurous	safe	Antonym	0
slope	downhill	Antonym	0
hill	flat ground	Antonym	0
philanthropy	misanthropy	Antonym	0
nonessential	mandatory	Antonym	0
cold	hot	Antonym	0
gayless	gayful	Antonym	0
uncomment	comment out	Antonym	0
donor	receiver	Antonym	0
love	indifference	Antonym	0
monolithic	modular	Antonym	0
oven	stove	Antonym	0
ring true	ring hollow	Antonym	0
drawing hand	made hand	Antonym	0
bright	dim	Antonym	0
insincerely	sincerely	Antonym	0
a.m	afternoon	Antonym	0
indigent	affluent	Antonym	0
frail	strong healthy	Antonym	0
noise	quite	Antonym	0
still	movement	Antonym	0
inflexible	flexible	Antonym	0
leg spin	off spin	Antonym	0
visibility	latency	Antonym	0
nocturnality	diurnality	Antonym	0
climax	catacosmesis	Antonym	0
garden	lot	Antonym	0
reap	sow	Antonym	0
paint	scratch	Antonym	0
fate	choice	Antonym	0
hyperbole	understatement	Antonym	0
see through	opaque	Antonym	0
fog	sky	Antonym	0
unjust	just	Antonym	0
motion	static	Antonym	0
exoglossic	endoglossic	Antonym	0
microborrower	microlender	Antonym	0
perfect	flawed	Antonym	0
associate	disassociate	Antonym	0
might	weakness	Antonym	0
ungoogleable	googleable	Antonym	0
brine	debrine	Antonym	0
sullen	lighthearted	Antonym	0
great	little	Antonym	0
holy	damaged	Antonym	0
disappoint	overwhelm	Antonym	0
antecedent	anaphor	Antonym	0
hyperboulia	abulia	Antonym	0
backwardation	contango	Antonym	0
unfannishness	fannishness	Antonym	0
increase	decrease	Antonym	0
essential infimum	essential supremum	Antonym	0
evening	day time	Antonym	0
allocentric	self absorbed	Antonym	0
post mortem	antemortem	Antonym	0
skyrocket	plummet	Antonym	0
afternoon	before	Antonym	0
downdate	update	Antonym	0
honor	contempt	Antonym	0
defeatable	invincible	Antonym	0
wax	wane	Antonym	0
leftist	right winger	Antonym	0
debrine	brine	Antonym	0
fortississimo	pianississimo	Antonym	0
diversifiable risk	non diversifiable risk	Antonym	0
heterodromous	homodromous	Antonym	0
undamped	damped	Antonym	0
presaccade	postsaccade	Antonym	0
endoresection	exoresection	Antonym	0
reactionary	radical	Antonym	0
dependence	independence	Antonym	0
rich	plain	Antonym	0
heteroflexible	homoflexible	Antonym	0
yes no question	multiple choice question	Antonym	0
twist	and shout	Antonym	0
skosh	scad	Antonym	0
importer	exporter	Antonym	0
evildoer	benefactor	Antonym	0
gather	scatter	Antonym	0
homoplasmy	heteroplasmy	Antonym	0
whoa	giddyup	Antonym	0
irrelevancy	relevancy	Antonym	0
crescendo	decrescendo	Antonym	0
noninstrumental	instrumental	Antonym	0
nature	man	Antonym	0
thaumatogeny	nomogeny	Antonym	0
reach	miss	Antonym	0
knittable	unknittable	Antonym	0
superization	desuperization	Antonym	0
half uncle	half aunt	Antonym	0
minor planet	major planet	Antonym	0
consolation	prize	Antonym	0
cautious	uncautious	Antonym	0
pessimist	optimist	Antonym	0
defensive	offensive	Antonym	0
homogender	heterogender	Antonym	0
break	glue together	Antonym	0
apple	pear	Antonym	0
hypotaxis	parataxis	Antonym	0
brother	sister	Antonym	0
fore flood	ebb tide	Antonym	0
downstream	upstream	Antonym	0
space	time	Antonym	0
dex	lev	Antonym	0
specialize	generalize	Antonym	0
cisinteraction	transinteraction	Antonym	0
breath	suffocate	Antonym	0
arrive	departure	Antonym	0
outer solar system	inner solar system	Antonym	0
kick	hit	Antonym	0
self shifting transmission	standard transmission	Antonym	0
abaxonal	adaxonal	Antonym	0
unredressable	redressable	Antonym	0
breast reduction	breast augmentation	Antonym	0
inappeasable	appeasable	Antonym	0
ribosomally	nonribosomally	Antonym	0
impermeable	permeable	Antonym	0
anteversion	retroversion	Antonym	0
homofermentation	heterofermentation	Antonym	0
acidify	alkalify	Antonym	0
boat	car	Antonym	0
lungo	ristretto	Antonym	0
semantic	antisemantic	Antonym	0
minute	big	Antonym	0
starkers	dressed	Antonym	0
nonpoisonous	venomous	Antonym	0
meiosis	mitosis	Antonym	0
put brakes on	speed up	Antonym	0
nonoptionally	facultatively	Antonym	0
steno	eury	Antonym	0
drunkenness	soberness	Antonym	0
next	last	Antonym	0
next	before	Antonym	0
birthday	half	Antonym	0
hypermasculinity	hypomasculinity	Antonym	0
prologue	epilogue	Antonym	0
nontoxic	nocuous	Antonym	0
sick	well	Antonym	0
reactive	proactive	Antonym	0
singledom	coupledom	Antonym	0
astochastic	stochastic	Antonym	0
care	ignore	Antonym	0
nepotism	meritocracy	Antonym	0
reprobation	approbation	Antonym	0
homonuclear	heteronuclear	Antonym	0
innocent	guilty	Antonym	0
shortform	longform	Antonym	0
shackle	free	Antonym	0
serial	parallel	Antonym	0
murder	killing	Antonym	0
abduction	adduction	Antonym	0
fit	unhealthy	Antonym	0
underwithhold	overwithhold	Antonym	0
casual	inevitable	Antonym	0
descendant	ancestor	Antonym	0
confutable	provable	Antonym	0
infinity	finity	Antonym	0
entertain	bore	Antonym	0
underapproximation	overapproximation	Antonym	0
turn up	turn down	Antonym	0
mailable	nonmailable	Antonym	0
growing	decreasing	Antonym	0
verity	untruth	Antonym	0
half wizard	half witch	Antonym	0
cover	flaunt	Antonym	0
acidity	alkalinity	Antonym	0
history	writings	Antonym	0
misogynistic	unmisogynistic	Antonym	0
corruptible	incorruptible	Antonym	0
paint	bleach	Antonym	0
numeracy	innumeracy	Antonym	0
immunopositive	immunonegative	Antonym	0
overdetermine	underdetermine	Antonym	0
hardship	softship	Antonym	0
victim	offender	Antonym	0
opportunity	closed	Antonym	0
shade	bright sun	Antonym	0
ugly	beautiful pretty	Antonym	0
hypothesis	essay goal	Antonym	0
outlier	inlier	Antonym	0
colony	state	Antonym	0
mass noun	countable noun	Antonym	0
fashion	dowdy	Antonym	0
shake	stay still	Antonym	0
irrelevantly	relevantly	Antonym	0
underdetermine	overdetermine	Antonym	0
square	round	Antonym	0
deal	rip off	Antonym	0
merge	split	Antonym	0
on accident	on purpose	Antonym	0
free speech	compelled speech	Antonym	0
paint	wallpaper	Antonym	0
dance	sit	Antonym	0
unenthusiastic	enthusiastic	Antonym	0
meanness	nobility	Antonym	0
effective	ineffective	Antonym	0
tasteless	tasty	Antonym	0
ask	answer	Antonym	0
fiction	non fiction	Antonym	0
foul wind	fair wind	Antonym	0
antagonize	appease	Antonym	0
hypothesis	essay	Antonym	0
rescue	corrupt	Antonym	0
sadness	happiness	Antonym	0
stony	warm	Antonym	0
arise	sitting	Antonym	0
ioi	iod	Antonym	0
move	be still	Antonym	0
overwrought	calm	Antonym	0
civilised	uncivilised	Antonym	0
finish	incomplete	Antonym	0
la mode	out of fashion	Antonym	0
postpone	advance	Antonym	0
nothing	everything	Antonym	0
unconstitutional	constitutional	Antonym	0
destroyable	undestroyable	Antonym	0
equivocal	univocal	Antonym	0
dynamic dispatch	static dispatch	Antonym	0
acceptability	inacceptability	Antonym	0
innocent	perverse	Antonym	0
motion	being still	Antonym	0
modulator	demodulator	Antonym	0
decrescendo	crescendo	Antonym	0
pale	dark	Antonym	0
student	teacher	Antonym	0
high priced	low priced	Antonym	0
awesome	fail	Antonym	0
adhesion	cohesion	Antonym	0
corticofugal	corticopetal	Antonym	0
airtight	breathable	Antonym	0
insolvent	solvent	Antonym	0
head	neck	Antonym	0
risky	riskless	Antonym	0
dodgeable	undodgeable	Antonym	0
leading	trailing	Antonym	0
walk	stay	Antonym	0
loose	close fitting	Antonym	0
uninflammable	flammable	Antonym	0
tense	also	Antonym	0
homosociality	heterosociality	Antonym	0
hembra	macho	Antonym	0
generative	annihilative	Antonym	0
dim	brightly	Antonym	0
do want	do not want	Antonym	0
concordant	discordant	Antonym	0
shoe	glove	Antonym	0
anticolonialist	colonialist	Antonym	0
ebb tide	flood tide	Antonym	0
children	grown ups	Antonym	0
door	wall	Antonym	0
lateral	medial	Antonym	0
logophilia	logophobia	Antonym	0
undetectable	detectable	Antonym	0
judeophobic	judeophilic	Antonym	0
shrug	i know	Antonym	0
unpaid	paid	Antonym	0
incentive	disincentive	Antonym	0
break	putting	Antonym	0
late	punctual	Antonym	0
surprise	knew	Antonym	0
memory	forgotten	Antonym	0
off clock	on clock	Antonym	0
burn	water	Antonym	0
dorsad	ventrad	Antonym	0
soap	shampoo	Antonym	0
submissive	defiant	Antonym	0
float	sink	Antonym	0
mandatorily	facultatively	Antonym	0
buy	disbelieve	Antonym	0
disdain	reverence	Antonym	0
upfield	downfield	Antonym	0
bread	meat	Antonym	0
wave	flat	Antonym	0
endobyssate	epibyssate	Antonym	0
tabification	untabification	Antonym	0
claim	back	Antonym	0
feet first	head first	Antonym	0
heterodirectional	homodirectional	Antonym	0
politic	impolitic	Antonym	0
powerful	strengthless	Antonym	0
billy goat	nanny goat	Antonym	0
heterotactic	isotactic	Antonym	0
calm	flustered	Antonym	0
ditch	mound	Antonym	0
renewable	non renewable	Antonym	0
mailwoman	postman	Antonym	0
seed	tree	Antonym	0
underlook	overlook	Antonym	0
poison	elixir	Antonym	0
practicable	impracticable	Antonym	0
prevent	allow	Antonym	0
disadvantage	advantage	Antonym	0
peppy	enervated	Antonym	0
multiplism	singularism	Antonym	0
eligibility	ineligibility	Antonym	0
incubously	succubously	Antonym	0
watch	time	Antonym	0
consonant	vowels	Antonym	0
responsible	irresponsible	Antonym	0
autogenous	exogenous	Antonym	0
meat	vegetable	Antonym	0
away	back	Antonym	0
memory	forgetting	Antonym	0
microscopic	macroscopic	Antonym	0
outfielder	infielder	Antonym	0
anisospore	isospore	Antonym	0
transient	permanent	Antonym	0
frontolysis	frontogenesis	Antonym	0
arterial	venal	Antonym	0
interconsonantally	intervocalically	Antonym	0
add	subtract	Antonym	0
heteronormative	homonormative	Antonym	0
unrealistic	realistic	Antonym	0
japanophile	japanophobe	Antonym	0
frangible	infrangible	Antonym	0
wmv	avi	Antonym	0
machine	organic things	Antonym	0
allow	forbid	Antonym	0
russophile	russophobe	Antonym	0
unflagged	flocked	Antonym	0
infallible	defective	Antonym	0
plan	wing	Antonym	0
brown stew	white stew	Antonym	0
inoperational	operational	Antonym	0
always	sometimes	Antonym	0
little	plenty	Antonym	0
busy	nothing	Antonym	0
untidiness	tidiness	Antonym	0
censored	uncensored	Antonym	0
